task_name,epoch,step,loss
sciq,1,1,4.686830997467041
sciq,1,2,3.3875765800476074
sciq,1,3,2.8165483474731445
sciq,1,4,1.0737413167953491
sciq,1,5,1.3421504497528076
sciq,1,6,1.3573167324066162
sciq,1,7,1.1214450597763062
sciq,1,8,0.2572856545448303
sciq,1,9,1.0181561708450317
sciq,1,10,1.2800582647323608
sciq,1,11,2.068336248397827
sciq,1,12,0.8908534646034241
sciq,1,13,1.419711947441101
sciq,1,14,0.773334264755249
sciq,1,15,0.9044193625450134
sciq,1,16,0.4311705529689789
sciq,1,17,1.539082407951355
sciq,1,18,0.1322135627269745
sciq,1,19,0.9315165281295776
sciq,1,20,0.957453727722168
sciq,1,21,0.24830162525177002
sciq,1,22,0.8712800145149231
sciq,1,23,1.1736985445022583
sciq,1,24,0.7577347159385681
sciq,1,25,2.3357882499694824
sciq,1,26,0.42515313625335693
sciq,1,27,1.2452187538146973
sciq,1,28,0.43558022379875183
sciq,1,29,0.269914835691452
sciq,1,30,0.6402487754821777
sciq,1,31,1.6392196416854858
sciq,1,32,0.6420322060585022
sciq,1,33,0.863879382610321
sciq,1,34,0.5788998007774353
sciq,1,35,0.8957858085632324
sciq,1,36,1.7062066793441772
sciq,1,37,0.8102599382400513
sciq,1,38,0.8911081552505493
sciq,1,39,1.782444715499878
sciq,1,40,1.1432477235794067
sciq,1,41,1.1427925825119019
sciq,1,42,0.3273145258426666
sciq,1,43,2.023573875427246
sciq,1,44,1.1240332126617432
sciq,1,45,0.4675437808036804
sciq,1,46,0.32063695788383484
sciq,1,47,0.31649845838546753
sciq,1,48,0.11534042656421661
sciq,1,49,1.5320358276367188
sciq,1,50,0.5011173486709595
arc_challenge,1,1,2.768765926361084
arc_challenge,1,2,0.6555379629135132
arc_challenge,1,3,0.4247634708881378
arc_challenge,1,4,0.9759409427642822
arc_challenge,1,5,1.2222933769226074
arc_challenge,1,6,0.8231322765350342
arc_challenge,1,7,0.41640010476112366
arc_challenge,1,8,0.6313952803611755
arc_challenge,1,9,1.0579191446304321
arc_challenge,1,10,0.6856911778450012
arc_challenge,1,11,0.5803305506706238
arc_challenge,1,12,0.7359066009521484
arc_challenge,1,13,0.8259252905845642
arc_challenge,1,14,0.4815712571144104
arc_challenge,1,15,0.5481338500976562
arc_challenge,1,16,0.36727890372276306
arc_challenge,1,17,0.3837353587150574
arc_challenge,1,18,0.2795988619327545
arc_challenge,1,19,0.8132740259170532
arc_challenge,1,20,0.151503324508667
arc_challenge,1,21,0.3632589876651764
arc_challenge,1,22,0.5291115045547485
arc_challenge,1,23,0.5661386847496033
arc_challenge,1,24,0.14834679663181305
arc_challenge,1,25,0.32277166843414307
arc_challenge,1,26,0.23068039119243622
arc_challenge,1,27,0.7361103296279907
arc_challenge,1,28,0.6750441789627075
arc_challenge,1,29,0.35999512672424316
arc_challenge,1,30,1.0459094047546387
arc_challenge,1,31,0.2193223088979721
arc_challenge,1,32,0.5307732224464417
arc_challenge,1,33,3.0885777473449707
arc_challenge,1,34,0.17953075468540192
arc_challenge,1,35,0.30851197242736816
arc_challenge,1,36,0.6528774499893188
arc_challenge,1,37,1.2410104274749756
arc_challenge,1,38,0.6851086616516113
arc_challenge,1,39,0.7231796979904175
arc_challenge,1,40,0.3197702467441559
arc_challenge,1,41,0.7001578211784363
arc_challenge,1,42,0.5084683895111084
arc_challenge,1,43,0.4782369136810303
arc_challenge,1,44,0.46266403794288635
arc_challenge,1,45,0.43375319242477417
arc_challenge,1,46,0.25767040252685547
arc_challenge,1,47,0.8046814799308777
arc_challenge,1,48,0.6520848274230957
arc_challenge,1,49,0.9181290864944458
arc_challenge,1,50,0.5177350640296936
boolq,1,1,0.762961208820343
boolq,1,2,0.8686670064926147
boolq,1,3,2.2628602981567383
boolq,1,4,0.30708134174346924
boolq,1,5,0.22409328818321228
boolq,1,6,0.11366240680217743
boolq,1,7,0.4445333778858185
boolq,1,8,1.5582588911056519
boolq,1,9,0.039716385304927826
boolq,1,10,0.04184325411915779
boolq,1,11,1.1837937831878662
boolq,1,12,0.023151490837335587
boolq,1,13,1.7815207242965698
boolq,1,14,0.004242726135998964
boolq,1,15,0.017417265102267265
boolq,1,16,0.003754083998501301
boolq,1,17,0.002286782953888178
boolq,1,18,1.6337121725082397
boolq,1,19,1.5260552167892456
boolq,1,20,1.245001196861267
boolq,1,21,0.0030629998072981834
boolq,1,22,1.4423195123672485
boolq,1,23,1.397878646850586
boolq,1,24,0.009242084808647633
boolq,1,25,0.0682050883769989
boolq,1,26,1.5184868574142456
boolq,1,27,0.5556108355522156
boolq,1,28,0.8150992393493652
boolq,1,29,0.6688156127929688
boolq,1,30,0.3318684995174408
boolq,1,31,0.04779501259326935
boolq,1,32,0.35093408823013306
boolq,1,33,0.28801652789115906
boolq,1,34,0.3914044201374054
boolq,1,35,0.2738478481769562
boolq,1,36,0.17844080924987793
boolq,1,37,0.4305901527404785
boolq,1,38,0.36422842741012573
boolq,1,39,0.4464060366153717
boolq,1,40,0.27201756834983826
boolq,1,41,0.4396207630634308
boolq,1,42,0.625434398651123
boolq,1,43,0.2381073385477066
boolq,1,44,0.19449621438980103
boolq,1,45,0.2606709897518158
boolq,1,46,0.33707472681999207
boolq,1,47,0.3500194549560547
boolq,1,48,0.30816906690597534
boolq,1,49,0.5076150894165039
boolq,1,50,0.7811238169670105
