task_name,epoch,step,loss
sciq,1,1,4.686830997467041
sciq,1,2,3.3875765800476074
sciq,1,3,2.8165476322174072
sciq,1,4,1.0737413167953491
sciq,1,5,1.3421506881713867
sciq,1,6,1.357315182685852
sciq,1,7,1.121451497077942
sciq,1,8,0.25728732347488403
sciq,1,9,1.0181584358215332
sciq,1,10,1.2800652980804443
sciq,1,11,2.0683531761169434
sciq,1,12,0.8908422589302063
sciq,1,13,1.4197050333023071
sciq,1,14,0.7733381390571594
sciq,1,15,0.9044244289398193
sciq,1,16,0.4311768412590027
sciq,1,17,1.5390821695327759
sciq,1,18,0.13221417367458344
sciq,1,19,0.9315122365951538
sciq,1,20,0.9574525356292725
sciq,1,21,0.24830162525177002
sciq,1,22,0.8712827563285828
sciq,1,23,1.1736857891082764
sciq,1,24,0.7577316761016846
sciq,1,25,2.3357958793640137
sciq,1,26,0.42514488101005554
sciq,1,27,1.2452359199523926
sciq,1,28,0.43558192253112793
sciq,1,29,0.2699207663536072
sciq,1,30,0.6402603983879089
sciq,1,31,1.6392266750335693
sciq,1,32,0.6420345902442932
sciq,1,33,0.8638805150985718
sciq,1,34,0.5788872838020325
sciq,1,35,0.8957997560501099
sciq,1,36,1.7061960697174072
sciq,1,37,0.8102791905403137
sciq,1,38,0.8910925984382629
sciq,1,39,1.7824389934539795
sciq,1,40,1.1432533264160156
sciq,1,41,1.1427416801452637
sciq,1,42,0.327310711145401
sciq,1,43,2.0234646797180176
sciq,1,44,1.1239851713180542
sciq,1,45,0.46755313873291016
sciq,1,46,0.32064083218574524
sciq,1,47,0.31650206446647644
sciq,1,48,0.11534669995307922
sciq,1,49,1.5320451259613037
sciq,1,50,0.5011271834373474
arc_challenge,1,1,2.7687764167785645
arc_challenge,1,2,0.6555531620979309
arc_challenge,1,3,0.4247651696205139
arc_challenge,1,4,0.9759178161621094
arc_challenge,1,5,1.2222801446914673
arc_challenge,1,6,0.8231402039527893
arc_challenge,1,7,0.41638845205307007
arc_challenge,1,8,0.6313705444335938
arc_challenge,1,9,1.0579257011413574
arc_challenge,1,10,0.6856784820556641
arc_challenge,1,11,0.5803179740905762
arc_challenge,1,12,0.7359022498130798
arc_challenge,1,13,0.8259392976760864
arc_challenge,1,14,0.48156896233558655
arc_challenge,1,15,0.5481297373771667
arc_challenge,1,16,0.3672899007797241
arc_challenge,1,17,0.3837362825870514
arc_challenge,1,18,0.2795971632003784
arc_challenge,1,19,0.8132743835449219
arc_challenge,1,20,0.15149976313114166
arc_challenge,1,21,0.36325740814208984
arc_challenge,1,22,0.5291250348091125
arc_challenge,1,23,0.5661574006080627
arc_challenge,1,24,0.14833903312683105
arc_challenge,1,25,0.3227812349796295
arc_challenge,1,26,0.23067474365234375
arc_challenge,1,27,0.7361326217651367
arc_challenge,1,28,0.674996018409729
arc_challenge,1,29,0.3600028455257416
arc_challenge,1,30,1.0459243059158325
arc_challenge,1,31,0.2192976325750351
arc_challenge,1,32,0.5307663679122925
arc_challenge,1,33,3.088564395904541
arc_challenge,1,34,0.17954973876476288
arc_challenge,1,35,0.3084961771965027
arc_challenge,1,36,0.6528763771057129
arc_challenge,1,37,1.2409850358963013
arc_challenge,1,38,0.685097336769104
arc_challenge,1,39,0.7231941223144531
arc_challenge,1,40,0.31976231932640076
arc_challenge,1,41,0.700145959854126
arc_challenge,1,42,0.5084689855575562
arc_challenge,1,43,0.4782412052154541
arc_challenge,1,44,0.4626612961292267
arc_challenge,1,45,0.43376460671424866
arc_challenge,1,46,0.2576610743999481
arc_challenge,1,47,0.8047109246253967
arc_challenge,1,48,0.6520869135856628
arc_challenge,1,49,0.9181084632873535
arc_challenge,1,50,0.5177571177482605
boolq,1,1,0.7629378437995911
boolq,1,2,0.8685483932495117
boolq,1,3,2.2624151706695557
boolq,1,4,0.30714064836502075
boolq,1,5,0.2236914187669754
boolq,1,6,0.11344011127948761
boolq,1,7,0.43853530287742615
boolq,1,8,1.503110647201538
boolq,1,9,0.04437392204999924
boolq,1,10,0.05338554084300995
boolq,1,11,1.024261474609375
boolq,1,12,0.04035060480237007
boolq,1,13,1.5149353742599487
boolq,1,14,0.013996655121445656
boolq,1,15,0.02360057458281517
boolq,1,16,0.0064475624822080135
boolq,1,17,0.006497072987258434
boolq,1,18,1.5706678628921509
boolq,1,19,1.3970216512680054
boolq,1,20,1.0146571397781372
boolq,1,21,0.005947224795818329
boolq,1,22,1.3863807916641235
boolq,1,23,1.3908600807189941
boolq,1,24,0.007788544520735741
boolq,1,25,0.03714447468519211
boolq,1,26,1.8247231245040894
boolq,1,27,0.6762844920158386
boolq,1,28,0.909284234046936
boolq,1,29,0.6818972826004028
boolq,1,30,0.5388477444648743
boolq,1,31,0.02493255026638508
boolq,1,32,0.5261708498001099
boolq,1,33,0.16273829340934753
boolq,1,34,0.198224276304245
boolq,1,35,0.16255098581314087
boolq,1,36,0.21330741047859192
boolq,1,37,0.832242488861084
boolq,1,38,0.5208637118339539
boolq,1,39,0.46138063073158264
boolq,1,40,0.13716241717338562
boolq,1,41,0.4882058799266815
boolq,1,42,0.6054860949516296
boolq,1,43,0.14301490783691406
boolq,1,44,0.09474007785320282
boolq,1,45,0.25496044754981995
boolq,1,46,0.2683701813220978
boolq,1,47,0.4480713903903961
boolq,1,48,0.21888664364814758
boolq,1,49,0.563442051410675
boolq,1,50,0.992212176322937
