task_name,epoch,step,loss
sciq,1,1,4.686830997467041
sciq,1,2,3.3875765800476074
sciq,1,3,3.4587128162384033
sciq,1,4,1.989880919456482
sciq,1,5,1.6680822372436523
sciq,1,6,2.1226327419281006
sciq,1,7,1.8580303192138672
sciq,1,8,0.3983122408390045
sciq,1,9,1.2308852672576904
sciq,1,10,1.8243119716644287
sciq,1,11,1.764630913734436
sciq,1,12,1.2080069780349731
sciq,1,13,0.9841778874397278
sciq,1,14,0.7788577079772949
sciq,1,15,0.7516252398490906
sciq,1,16,0.24465954303741455
sciq,1,17,1.6387583017349243
sciq,1,18,0.3128061592578888
sciq,1,19,0.8504931330680847
sciq,1,20,0.5056463479995728
sciq,1,21,0.22260843217372894
sciq,1,22,0.9309099912643433
sciq,1,23,1.412157416343689
sciq,1,24,0.6019241809844971
sciq,1,25,2.4697794914245605
sciq,1,26,0.5059345960617065
sciq,1,27,1.4424641132354736
sciq,1,28,0.3280229866504669
sciq,1,29,0.45503541827201843
sciq,1,30,0.5786598324775696
sciq,1,31,0.4233468472957611
sciq,1,32,0.5660016536712646
sciq,1,33,0.8385155200958252
sciq,1,34,0.4915247857570648
sciq,1,35,0.8619083762168884
sciq,1,36,1.2642313241958618
sciq,1,37,0.9764965772628784
sciq,1,38,0.82124263048172
sciq,1,39,1.9228092432022095
sciq,1,40,1.1372270584106445
sciq,1,41,0.9828659892082214
sciq,1,42,0.5650940537452698
sciq,1,43,2.095492362976074
sciq,1,44,0.807477593421936
sciq,1,45,0.7877490520477295
sciq,1,46,0.5235270857810974
sciq,1,47,0.31372159719467163
sciq,1,48,0.29397138953208923
sciq,1,49,1.3598954677581787
sciq,1,50,0.5612853169441223
sciq,2,51,0.6123585104942322
sciq,2,52,0.03986017033457756
sciq,2,53,0.5131740570068359
sciq,2,54,0.6466146111488342
sciq,2,55,0.19827567040920258
sciq,2,56,0.7790232300758362
sciq,2,57,0.17977643013000488
sciq,2,58,0.4217492938041687
sciq,2,59,0.21593201160430908
sciq,2,60,0.23678073287010193
sciq,2,61,0.44145748019218445
sciq,2,62,1.4452747106552124
