task_name,epoch,step,loss
sciq,1,1,4.686830997467041
sciq,1,2,3.3875765800476074
sciq,1,3,2.8165483474731445
sciq,1,4,1.0737413167953491
sciq,1,5,1.3421502113342285
sciq,1,6,1.3573172092437744
sciq,1,7,1.1214431524276733
sciq,1,8,0.25728535652160645
sciq,1,9,1.0181583166122437
sciq,1,10,1.2800570726394653
sciq,1,11,2.068333387374878
sciq,1,12,0.8908562064170837
sciq,1,13,1.4197125434875488
sciq,1,14,0.7733331322669983
sciq,1,15,0.9044191837310791
sciq,1,16,0.4311698079109192
sciq,1,17,1.5390838384628296
sciq,1,18,0.13221372663974762
sciq,1,19,0.9315174221992493
sciq,1,20,0.9574538469314575
sciq,1,21,0.2483014613389969
sciq,1,22,0.8712806701660156
sciq,1,23,1.1737018823623657
sciq,1,24,0.7577353119850159
sciq,1,25,2.3357865810394287
sciq,1,26,0.4251537024974823
sciq,1,27,1.2452198266983032
sciq,1,28,0.43557700514793396
sciq,1,29,0.26991578936576843
sciq,1,30,0.6402472853660583
sciq,1,31,1.639211893081665
sciq,1,32,0.6420317888259888
sciq,1,33,0.8638790249824524
sciq,1,34,0.5788977742195129
sciq,1,35,0.8957865834236145
sciq,1,36,1.706207036972046
sciq,1,37,0.8102596998214722
sciq,1,38,0.8911072015762329
sciq,1,39,1.782444715499878
sciq,1,40,1.1432479619979858
sciq,1,41,1.142786979675293
sciq,1,42,0.3273129165172577
sciq,1,43,2.023566961288452
sciq,1,44,1.1240286827087402
sciq,1,45,0.467545747756958
sciq,1,46,0.3206382393836975
sciq,1,47,0.3164980709552765
sciq,1,48,0.1153411865234375
sciq,1,49,1.5320364236831665
sciq,1,50,0.501117467880249
arc_challenge,1,1,1.407790184020996
arc_challenge,1,2,0.6528825759887695
arc_challenge,1,3,0.7847484946250916
arc_challenge,1,4,1.0872913599014282
arc_challenge,1,5,0.35111692547798157
arc_challenge,1,6,0.4221585988998413
arc_challenge,1,7,0.3531070649623871
arc_challenge,1,8,1.1095167398452759
arc_challenge,1,9,0.34620246291160583
arc_challenge,1,10,0.6997267603874207
