sample_id,task_name,split,source_dataset,input_text,target_text,token_count,epoch,step,loss,surprise_score,replay_selection_strategy,was_added_to_replay_buffer,replay_selection_score
boolq_train_000074,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: Eckhart has stated he would be interested in returning for a sequel. In an interview on March 25, 2012, director Jonathan Liebesman announced that work on a script for a sequel had begun. He also commented that the budget ``will be as big.''
Question: is there a sequel to battle los angeles
Answer:",no,2,1,1,0.8874882459640503,0.09752900898456573,surprise,1,0.09752900898456573
boolq_train_000036,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: The home field curse affects the host team of the Super Bowl. So far no team has yet managed to reach the Super Bowl in their home stadium. Four teams with Super Bowls in their home venue have qualified for the divisional playoffs: the 1994 Miami Dolphins, the 1998 Miami Dolphins, the 2016 Houston Texans, and the 2017 Minnesota Vikings, the Vikings being the first to qualify for their conference's title game. From 1966--2011 (excluding the six Super Bowl games held in a stadium without a professional team), the Super Bowl host team has had 11 winning seasons, four split seasons, and 25 losing seasons. Mathematically, the probability of that many losing seasons or more occurring by chance (assuming a 50 percent chance of having a losing season (disregarding .500 seasons)) is 7.69 percent. It should be noted, however, that the Super Bowl host stadium is selected several years before the game is played, without regard to the teams that qualify.
Question: has a nfl team ever played at home for the super bowl
Answer:",no,2,1,1,7.22393274307251,0.3997495472431183,surprise,1,0.3997495472431183
boolq_train_000019,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: Animated films can be nominated for other categories, but have rarely been so; Beauty and the Beast (1991) was the first animated film ever nominated for Best Picture. Up (2009) and Toy Story 3 (2010) also received Best Picture nominations after the Academy expanded the number of nominees from five to ten.
Question: has an animated movie ever won best picture
Answer:",no,2,1,2,4.45733118057251,0.40374135971069336,surprise,1,0.40374135971069336
boolq_train_000097,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: The Chicago Cubs are an American professional baseball team based in Chicago, Illinois. The Cubs compete in Major League Baseball (MLB) as a member club of the National League (NL) Central division. The team plays its home games at Wrigley Field, located on the city's North Side. The Cubs are one of two major league teams in Chicago; the other, the Chicago White Sox, is a member of the American League (AL) Central division. The Cubs, first known as the White Stockings, were a founding member of the NL in 1876, becoming the Chicago Cubs in 1903.
Question: are the chicago cubs in the national league
Answer:",yes,2,1,2,2.4928834438323975,0.01525767333805561,surprise,0,0.01525767333805561
boolq_train_000046,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: The Vampire Diaries, an American supernatural drama, was renewed for an eighth season by The CW on March 11, 2016. On July 23, 2016, the CW announced that the upcoming season would be the series' last and would consist of 16 episodes. The season premiered on October 21, 2016 and concluded on March 10, 2017.
Question: is there a season 8 for vampire diaries
Answer:",yes,2,1,3,2.4629058837890625,0.017258109524846077,surprise,0,0.017258109524846077
boolq_train_000035,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: Moscow is a major political, economic, cultural, and scientific centre of Russia and Eastern Europe, as well as the largest city entirely on the European continent. By broader definitions Moscow is among the world's largest cities, being the 14th largest metro area, the 18th largest agglomeration, the 15th largest urban area, and the 11th largest by population within city limits worldwide. According to Forbes 2013, Moscow has been ranked as the ninth most expensive city in the world by Mercer and has one of the world's largest urban economies, being ranked as an alpha global city according to the Globalization and World Cities Research Network, and is also one of the fastest growing tourist destinations in the world according to the MasterCard Global Destination Cities Index.
Question: is moscow the largest city in the world
Answer:",no,2,1,5,1.186633586883545,0.15364138782024384,surprise,1,0.15364138782024384
boolq_train_000060,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: Huntington's disease (HD), also known as Huntington's chorea, is an inherited disorder that results in death of brain cells. The earliest symptoms are often subtle problems with mood or mental abilities. A general lack of coordination and an unsteady gait often follow. As the disease advances, uncoordinated, jerky body movements become more apparent. Physical abilities gradually worsen until coordinated movement becomes difficult and the person is unable to talk. Mental abilities generally decline into dementia. The specific symptoms vary somewhat between people. Symptoms usually begin between 30 and 50 years of age, but can start at any age. The disease may develop earlier in life in each successive generation. About eight percent of cases start before the age of 20 years and typically present with symptoms more similar to Parkinson's disease. People with HD often underestimate the degree of their problems.
Question: is there a difference between huntington's disease and huntington's chorea
Answer:",no,2,1,5,2.674482822418213,0.6002883315086365,surprise,1,0.6002883315086365
boolq_train_000022,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: The 1998 season brought high expectations for the Mountaineers, as WVU entered the season ranked No. 11 in the AP Poll. Despite dropping its opening game to No. 1 Ohio State, West Virginia rebounded to win its next four games and went on to finish the season with an 8--3 record and 5--2 mark in Big East conference play. The Mountaineers failed to attain nine wins, however, as they lost their 8th consecutive bowl game in the Insight.com Bowl to Missouri. Bulger set two WVU records with 3,607 yards passing and 31 touchdown passes, while Zereoué amassed 1,462 yards rushing and 13 touchdowns in his final season as a Mountaineer. Receivers Shawn Foreman and David Saunders finished with eight touchdown receptions each. After a 4--7 finish in 1999, Don Nehlen's final season with the Mountaineers in 2000 culminated in a 7--5 record with a victory in the Music City Bowl over Ole Miss, ending West Virginia's streak of futility in bowl games.
Question: has west virginia ever played ohio state in football
Answer:",yes,2,1,6,6.005177974700928,0.023865776136517525,surprise,0,0.023865776136517525
boolq_train_000004,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: ``Party All the Time'' is a 1985 single by comedian and actor Eddie Murphy, written and produced by Rick James and Kevin Johnston. It was the lead single from Murphy's debut album How Could It Be. The single was recorded at James' home studio in Buffalo, New York. It reached #2 on the Billboard Hot 100 for three weeks, behind ``Say You, Say Me'' by Lionel Richie. Rick James also provided vocals for the song.
Question: does eddie murphy really sing party all the time
Answer:",yes,2,1,6,0.7666321992874146,0.01299239881336689,surprise,0,0.01299239881336689
boolq_train_000017,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: Returning to the crime scene, he snatches Riley's first ransom note and is grabbed by Mitch. Tiffany rushes out and bites him and gets a vicious kick in return; she is not killed, but her leg is sore and bruised. Benji runs home where he finds that Linda has preceded him in an attempt to cut off his efforts. She snatches the note from Benji and puts it in her purse. He growls and barks, and Mary berates him and carries him away, but he bites her and lunges at Linda, causing the note to fall out. Mary reads it and finally wakes up to what Benji has been on about and rushes it to Dr. Chapman, who demands to know where his children are, and she breaks down in tears. Benji leads the police, the FBI, Dr. Chapman, and Mary back to the hideout. Meanwhile, the kidnappers are concerned that Linda has not returned, and Henry and Riley argue that they should leave. As they walk outside, however, the police hold them at gunpoint and the children are reunited with their father and Mary. Their father is so proud of the dogs that he says they can stay with them permanently, much to their and the children's delight.
Question: does the dog die in the movie benji
Answer:",no,2,1,7,0.4140039384365082,0.20221084356307983,surprise,1,0.20221084356307983
