sample_id,task_name,split,source_dataset,input_text,target_text,token_count,loss,surprise_score,replay_selection_score,replay_selection_strategy,was_selected_for_replay
boolq_train_000001,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: After a series of misadventures and self-revelations, the boys locate the body. However, local hoodlum ``Ace'' Merrill and his gang, including Chris' older brother ``Eyeball'' Chambers, arrive to claim the body and the credit for finding it. When Chris refuses to allow this, Ace draws a switchblade with intent to kill him, but Gordie intervenes with the pistol Chris had stolen. Ace and his gang leave and Ace vows revenge.
Question: do they find the body in stand by me
Answer:",yes,2,0.2653474509716034,0.2653474509716034,0.2653474509716034,surprise,0
boolq_train_000002,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: London (/ˈlʌndən/ ( listen) LUN-dən) is the capital and most populous city of England and the United Kingdom. Standing on the River Thames in the south east of the island of Great Britain, London has been a major settlement for two millennia. It was founded by the Romans, who named it Londinium. London's ancient core, the City of London, largely retains its 1.12-square-mile (2.9 km) medieval boundaries. Since at least the 19th century, ``London'' has also referred to the metropolis around this core, historically split between Middlesex, Essex, Surrey, Kent and Hertfordshire, which today largely makes up Greater London, a region governed by the Mayor of London and the London Assembly.
Question: is london the capital of the united kingdom
Answer:",yes,2,0.1904807686805725,0.1904807686805725,0.1904807686805725,surprise,0
boolq_train_000003,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: It is often believed that eating cooking apples raw will make a person sick. In reality cooking apples are harmless raw and are just varieties of apples whose characteristics are well suited to cooking. This myth is simply a product of cooking apples' tart taste and the possibility of it not sitting well in the stomach.
Question: is it ok to eat cooking apples raw
Answer:",yes,2,0.09673677384853363,0.09673677384853363,0.09673677384853363,surprise,0
boolq_train_000004,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: ``Party All the Time'' is a 1985 single by comedian and actor Eddie Murphy, written and produced by Rick James and Kevin Johnston. It was the lead single from Murphy's debut album How Could It Be. The single was recorded at James' home studio in Buffalo, New York. It reached #2 on the Billboard Hot 100 for three weeks, behind ``Say You, Say Me'' by Lionel Richie. Rick James also provided vocals for the song.
Question: does eddie murphy really sing party all the time
Answer:",yes,2,0.1443418562412262,0.1443418562412262,0.1443418562412262,surprise,0
boolq_train_000005,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: In the United States, there is no federal law regulating the practice of tattooing. However, all 50 states and the District of Columbia have statutory laws requiring a person receiving a tattoo be 18 years of age or older. This is partially based on the legal principle that a minor cannot enter into a legal contract or otherwise render informed consent for a procedure. Most states permit a person under the age of 18 to receive a tattoo with permission of a parent or guardian, but some states outright prohibit tattooing under a certain age regardless of permission, with the exception of medical necessity (such as markings placed for radiation therapy).
Question: can you get a tattoo with an 18 year old
Answer:",yes,2,0.05394769459962845,0.05394769459962845,0.05394769459962845,surprise,0
boolq_train_000006,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: An acute triangle is a triangle with all three angles acute (less than 90°). An obtuse triangle is one with one obtuse angle (greater than 90°) and two acute angles. Since a triangle's angles must sum to 180°, no triangle can have more than one obtuse angle.
Question: is it possible for a triangle to have more than one obtuse angle
Answer:",no,2,0.8456809520721436,0.8456809520721436,0.8456809520721436,surprise,1
boolq_train_000007,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: The black turtle bean is a small, shiny variety of the common bean (Phaseolus vulgaris), especially popular in Latin American cuisine, though it can also be found in Cajun and Creole cuisines of south Louisiana. Like most common beans, they are native to the Americas, but have been introduced around the world. They are also used in East Indian cooking, Punjabi cuisine and are referred to as black beans and in Maharshtrian cuisine known as ``Kala Ghevada''. They are used interchangeably with vigna mungo in countries such as the US. They are often simply called black beans (frijoles negros, zaragoza, judía negra, poroto negro, caraota o habichuela negra in Spanish, and feijão preto in Portuguese), although this can cause confusion with other black beans.
Question: are black beans the same as turtle beans
Answer:",yes,2,0.19742310047149658,0.19742310047149658,0.19742310047149658,surprise,0
boolq_train_000008,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: Curd size is the size of the chunks in the cottage cheese. The two major types of cottage cheese are small-curd, high-acid cheese made without rennet, and large-curd, low-acid cheese made with rennet. Rennet is a natural complex of enzymes that speeds curdling and keeps the curd that forms from breaking up. Adding rennet shortens the cheese-making process, resulting in a lower acid and larger curd cheese, and reduces the amount of curd poured off with leftover liquid (whey). Sometimes large-curd cottage cheese is called ``chunk style.''
Question: is cottage cheese the same as cheese curds
Answer:",no,2,0.38391372561454773,0.38391372561454773,0.38391372561454773,surprise,1
boolq_train_000009,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: It is however legal to consume alcohol while driving, provided the driver remains under the legal blood alcohol limits.
Question: can you drink in a car in germany
Answer:",yes,2,0.09450644999742508,0.09450644999742508,0.09450644999742508,surprise,0
boolq_train_000010,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: The 2005 biographical film Cinderella Man tells Braddock's story. Directed by Ron Howard, it stars Russell Crowe as Braddock and Renée Zellweger as his wife, Mae. The film had an estimated budget of $88 million and grossed $108.5 million worldwide. Crowe's performance earned him a Golden Globe nomination for Best Actor. Paul Giamatti, playing Braddock's manager Joe Gould, was nominated for the Academy Award for Best Supporting Actor. The role of neighbor Sara Wilson was played by Rosemarie DeWitt, who is Braddock's real-life granddaughter (daughter of Braddock's daughter Rosemarie Braddock and husband Kenny DeWitt). The film received mostly positive reviews.
Question: is cinderella man based on a true story
Answer:",yes,2,0.09142228960990906,0.09142228960990906,0.09142228960990906,surprise,0
boolq_train_000011,boolq,train,google/boolq,"Task: Answer the yes/no question based on the passage.
Passage: In December 2017, The Walt Disney Company agreed to acquire assets from 21st Century Fox, including 20th Century Fox, for $52.4 billion. The following June, after a counter offer from Comcast worth $65 billion, Disney increased its offer to $71.3 billion. The acquisition would see the return of the film rights to Deadpool, and the X-Men and Fantastic Four characters to Marvel Studios, which would ``create richer, more complex worlds of inter-related characters and stories.'' In July 2018, Feige noted discussions had begun with Disney regarding any potential involvement Marvel Studios could have with Disney's streaming service, since Feige felt the service was ``an important thing for the company''.
Question: is fantastic four part of marvel cinematic universe
Answer:",no,2,0.836459755897522,0.836459755897522,0.836459755897522,surprise,1
