task_name,epoch,step,loss
sciq,1,1,4.686830997467041
sciq,1,2,3.3875765800476074
sciq,1,3,3.292253255844116
sciq,1,4,1.5801888704299927
sciq,1,5,1.5718730688095093
sciq,1,6,1.977203369140625
sciq,1,7,1.6369330883026123
sciq,1,8,0.33711186051368713
sciq,1,9,1.189357042312622
sciq,1,10,1.833701491355896
sciq,1,11,2.0873360633850098
sciq,1,12,1.1001664400100708
sciq,1,13,1.021344780921936
sciq,1,14,0.7671434879302979
sciq,1,15,0.8988880515098572
sciq,1,16,0.3514091372489929
sciq,1,17,1.6184202432632446
sciq,1,18,0.2919788658618927
sciq,1,19,0.8147646188735962
sciq,1,20,0.7605208158493042
sciq,1,21,0.33538082242012024
sciq,1,22,1.0096086263656616
sciq,1,23,1.336694359779358
sciq,1,24,0.6198623180389404
sciq,1,25,2.5162854194641113
sciq,1,26,0.5148359537124634
sciq,1,27,1.3351844549179077
sciq,1,28,0.2608063519001007
sciq,1,29,0.45065978169441223
sciq,1,30,0.7001925110816956
sciq,1,31,0.6622234582901001
sciq,1,32,0.6210657358169556
sciq,1,33,0.9464998841285706
sciq,1,34,0.45558109879493713
sciq,1,35,0.9435254335403442
sciq,1,36,1.0839011669158936
sciq,1,37,0.9284652471542358
sciq,1,38,0.9004682302474976
sciq,1,39,1.8911888599395752
sciq,1,40,1.219565510749817
sciq,1,41,0.8317208290100098
sciq,1,42,0.48101964592933655
sciq,1,43,2.0394413471221924
sciq,1,44,0.8109902143478394
sciq,1,45,0.6209795475006104
sciq,1,46,0.48893195390701294
sciq,1,47,0.3135201334953308
sciq,1,48,0.19372346997261047
sciq,1,49,1.39351487159729
sciq,1,50,0.5121346116065979
sciq,2,51,0.8259719014167786
sciq,2,52,0.06747234612703323
sciq,2,53,0.6973389983177185
sciq,2,54,0.599260687828064
sciq,2,55,0.22350262105464935
sciq,2,56,0.8581857085227966
sciq,2,57,0.09101643413305283
sciq,2,58,0.36709555983543396
sciq,2,59,0.163511261343956
sciq,2,60,0.20760740339756012
sciq,2,61,0.4779552221298218
sciq,2,62,1.0606820583343506
